,id,text,label,len
5094,2053,amy vassar bel affaire impressionner,1,5
5095,467, aller lycée septembre,-1,3
5096,6204,juin  jour spécial  anniversaire,1,4
5097,231, publicité  pas vraie vie,-1,4
5098,6241,franck  inquiet aller trouver caisse aller aller chercher,0,8
5099,1014,nathan  prendre pas garçon,-1,4
5100,1029, rejoindre prochain,0,2
5101,3193,jouer jour fête national,0,4
5102,6058,devoir fabriquer compte aey an arrière,0,6
5103,2645, pas souffrir quart  souffrir,-1,4
5104,2639, conne  devoir  enfermer clé,1,4
5105,4963,vrai épiscopalien trouver riche,1,4
5106,4236,ordre devoir répéter devoir  entériner refuse,-1,6
5107,1827,ministère public  etat new york henry hill,0,7
5108,2438,devoir continuer tard falloir reposer,1,5
5109,6098,super prof  rien faire sauvage,1,5
5110,1347, bien peur pas savoir herr kommander,-1,6
5111,6105,penser fait avion problèm,0,4
5112,4509, penser pas maminer typelà gros ponte,-1,6
5113,4516,revenir suite arrêter  inquiet pas,-1,5
5114,3989,agir chef ben définir rôle,1,5
5115,3298, hibernation tarta,1,2
5116,1913,vouloir pas retourner jimmy faire,0,5
5117,4731,voir vouloir venir fait,-1,4
5118,8197,allez monde  mettre allez,1,4
5119,1830, routine  penser pas,0,3
5120,8403,moche  amuser,-1,2
5121,2795, surprendre  apprendre  enceint grand,0,4
5122,3189,regarder lieu  abrutir baliverne,-1,4
5123,2273,suggérer retourner dortoir,1,3
5124,6546,marrant putain merde  estce  poiler,-1,5
5125,1808,faire temps,0,2
5126,3543, mission secrète planète inexploré route,1,5
5127,9214,bien monde mange table allez venir coupe  appétit,-1,8
5128,2100,main moite frisson corps,1,4
5129,2991,savai  multitâche  épouser,-1,3
5130,4009,oui devoir tomber part forêt vierge,0,6
5131,7890,mort  inquiétude homme marier passer pas vie,-1,7
5132,3115,aller madrid acheter moteur  ,0,4
5133,7251,veux nommer voyage michael,0,4
5134,8900,donner travail maison vouloir faire,1,5
5135,2304, aimer puisse voir apogée,1,4
5136,6263,pas métier facile monde  accorde,-1,5
5137,8855,arrête assommer question voir bien fatigue,-1,6
5138,7859,pouvoir faire  chapeau,0,3
5139,8418,révèle secret   intérêt oeil,-1,4
5140,1430,démonstration  pas   attendre long jambe,-1,5
5141,4183,consacrer an  absurde corver  obtenir diplôme,-1,6
5142,9816,femme probablement grand obsédé sexuel pari pouvoir peutêtre faire effort appeler cheval,0,12
5143,2390,dismoi  procurer plaisir savoir enfermer,0,5
5144,9610,savoir pas mère claire justine,0,5
5145,3103,vienstu pas rejoindre royaume,0,4
5146,3975, mettre couveuse savoir  passer,0,4
5147,3495,jamais ouvrir pas abîmer,-1,4
5148,619,jeune femme bel intelligent,1,4
5149,9686,aller enregistrer aller  enregistrer lucien fonce allez fai,0,8
5150,2581,meurtrier retourn toujours lieu crime,0,5
5151,1933,paulie remonter  emballe vite,-1,4
5152,6560,marie  pete vouloir paulie trompe moimême,-1,6
5153,622, savoir lire  taire pas,-1,4
5154,3708,sentir regard cherche conflit tromper  ennui,-1,6
5155,2533,nautilus vise robot attende ordre,0,5
5156,3632,apprenez différence problème,0,3
5157,990,aller faire putain bel vie,1,5
5158,7966,planning  automne  projet crier nom,0,5
5159,1958, tomber mauvais main seraitil arm mortel,-1,6
5160,3091,désoler pouvoir ’ secours,-1,4
5161,2910, faire pari stupide dangereux,-1,4
5162,7863,vouloir josh aller bien porte bien,1,6
5163,1386,malin transpercer dague vieux homm,-1,5
5164,7094,vouloir faire feu  obstruer gros motte  étoup,-1,7
5165,5682,falloir  appeler basket aller  occuper,1,5
5166,9105,savoir  travail réellement famille guerre,0,5
5167,8857,aller opérer président bernoy champ  bernay jeanpierre edgar bernay,0,9
5168,5050,banlieue aller acheter kilo  herbe,0,5
5169,2098, pas revendre  consommation perso,0,4
5170,7879,taire parles calme aller retrouver porter disparaître,-1,7
5171,7028,jeter vis trouve donnemoi minute,-1,5
5172,6584,grand coup  histoire usa casse lufthansa,-1,6
5173,5853, pouvoir pleine nuit,-1,3
5174,5443,cousin ème degré côté,0,4
5175,477,mad dog réaction face retentissement vidéo,0,6
5176,299,efraim suggérer   fume parking,0,4
5177,5897,classe salle asseoir,0,3
5178,1059,déborder  arrogance papa moquer souffrance  causer,-1,6
5179,5138,commencer battre condamner,-1,3
5180,3101,bien sûr vouloir pas épouser,-1,5
5181,6034,vouloir raconter savoir,1,3
5182,3190,pouvoir pas rester falloir partir,-1,5
5183,1840,commander dessert viande,0,3
5184,1707, enseigne pas enfant craindre vie,-1,5
5185,3717, aller partir istanbul devoir   occuper,0,5
5186,7436,oui pouvoir  super garde,1,4
5187,6085,taire diras jeune bel veux vivre vie,1,7
5188,8434,aller pas  pas censé ogre,-1,5
5189,1611,méca demande pas grâce estce,-1,5
5190,8954,chéri passe permettre conduire poche veste,0,6
5191,9590,soir weekend  moment libre marier,0,5
5192,5205,fabrique chocolat monde savoir,0,4
5193,9294,excusezmoi  avoue perdre  essayer comprendre classe mondial,0,7
5194,5676,gars  université aller pouvoir calmer,-1,5
5195,3645,tremper valoir mieux  ramène vite,-1,5
5196,8971,vouloir faire bouquin bouquin maquette compte,0,6
5197,771,devoir pas coucher décalage horaire,0,5
5198,7049,père jurer épousaille poindre roter dûner,1,6
5199,2612,randa savoir faire fesse,0,4
5200,605,nettoyant pouvoir  servir boulot,1,4
5201,6762,vouloir taire persuade divulguer vraie mémoir,1,6
5202,9246, accident sj  estce faire  air bag,0,6
5203,5649,vouloir flingue marche aller,0,4
5204,6702, voir  anniversaire an,1,3
5205,1680,toujours vert  pas marché,-1,4
5206,9508,poing  voir poing pied  voir pied,-1,6
5207,9836, disai  quitter pis  faillir mourir solitude chagrin livingroom,-1,8
5208,9300, pas grave rappelle  engueule temps  ador,1,6
5209,4425,terre titre angler  écossais,1,4
5210,9500,écoute minute voix  accord,0,4
5211,6620,répondre pas sécurité croiseur équipage,-1,5
5212,6619,année distance terre mission spécial,0,5
5213,10000,oui ben savoir pas diriger service regardezvous  tomber savoir pas discute abruti bordel merde,-1,14
5214,8990,faire semaine  dragu résister  soir,-1,5
5215,540,très grand soprano sumi jo accepter chanter,1,7
5216,5648,faire ans vache domestiquer,0,4
5217,4868,bon manger bien taule,0,4
5218,8128,faite coincer cognezle tête  air fonctionner,1,6
5219,311,connaître pas mari mari,-1,4
5220,8017,pouvoir expulsé savoir pas,-1,4
5221,8069,pouvoir tuer  plaisanter,-1,3
5222,1772,fait  arm petit donnezle,-1,4
5223,3098,faite miaoujester peuple vouloir,-1,4
5224,5817,désagréable  pas,-1,2
5225,3999, pas idée garer merde,-1,4
5226,651, installer pas  maisonblanche,0,3
5227,3340,dsol trs ttu genre chose,-1,5
5228,4883,putain relever tête con faire,-1,5
5229,8633, enlever rien  estime porte ennemi pouvoir  apprécier,1,7
5230,818,  découvrir chose lambris,0,3
5231,8740,famille pas poser question,0,4
5232,6932,passer fenêtre pouvoir faire,0,4
5233,5683,aller aller ,0,2
5234,6642, qi élevé gâche potentiel,0,4
5235,2,cœur cité sevran fusillade,-1,4
5236,8752,année tom  jamais visite famille,-1,5
5237,3265,  légion  honneur,0,2
5238,5729,bon aller ecart prêt,0,4
5239,5097,jeune rappeur  industrie aller repérer,-1,5
5240,5253,texan long couteau cher numéro,1,5
5241,9624,voir savoir pouvais faire aller pas copine,-1,7
5242,7062,vien suite jacquard prendre soitdiser frénégond,-1,6
5243,6142,dis  pas bon  bouse truc,-1,5
5244,35,tshirt tom wait  trouver cool,1,5
5245,7449,savoir trouve princesse,0,3
5246,100,saviezvou rien attend fille,-1,4
5247,4224,pc radio recevoir message flash recommande alerte,1,7
5248,6696, sentir prostitué second franchir porte,-1,5
5249,7753, pouvoir pas  occuper pleine mission,0,5
5250,8685,gros lot offrir air france sac blé ras bord,1,9
5251,847,croire pas taire disposition,-1,4
5252,8951,phil andrea lire article attaque banque,0,6
5253,2261, faire professeur snap enseigner potion,0,5
5254,854,croire rail virage,-1,3
5255,6565,gaffe costard trouduc  connaître vie,-1,5
5256,9365, pas faire preuve mauvais volonté pouvoir pas entrer  costumer,-1,9
5257,420,utilise qualité étouffer,-1,3
5258,8548,jeune âge fan dessin manga,1,5
5259,300,tuer concurrence casser prix,1,4
5260,5027,oui mieux beaucoup malin bien sûr évidence,-1,7
5261,4178, falloir fin mai,0,3
5262,6957, estce aller pas shaun désoler,-1,5
5263,3255,rien vue  esprit amputé,-1,4
5264,1406,brave rencontrer,-1,2
5265,1397,seigneur  pouvoir tirer,1,3
5266,8533,arrive sale truc possibilité,0,4
5267,8025, lit boîte penser  aller essayer,0,5
5268,1084,an unité stationner okinawer,0,4
5269,8468,devoir avouer  étonnant pas rome,-1,5
5270,4561,ramirer question estce français,0,4
5271,4322,dépêchetoi bouffer gaufre heure pas,-1,5
5272,7448,marche  énerver pas maître escalier,-1,5
5273,7005, estce aller pas  rire pas,-1,5
5274,4471,voulezvou  trouve pharmacie patate,0,4
5275,7740,mettre casquette pyjama pas couleur,-1,5
5276,9119,vouloir sauver  estce pas,0,4
5277,2099,accepte,0,1
5278,6060,prêt verser an an,0,4
5279,899,carter lewi  pas salaud ,1,4
5280,1242,mec veux truc pas,-1,4
5281,7001,savoir arrive cesser pas rire,-1,5
5282,2516, peutêtre bosse tête,-1,3
5283,8117,ensuite liz appeler dûner têteàtête soir,0,6
5284,6715,raison  petit bourge merde,-1,4
5285,385,bien sûr libre  écrir  vouloir,1,5
5286,1300,voulezvou goûter rouler bœuffromage offrir limité,1,6
5287,5256,maître vie approch,1,3
5288,3885,aller couper tête oui aller couper,-1,6
5289,9346,manège oui con alex aller fête loge,-1,7
5290,1010,aller falloir choisir bébé mère,-1,5
5291,2918, gros lapin faire baiser,-1,4
5292,7656, besoin quelqu   intérieur  homme  îil vert,0,6
5293,3085,baron reçoive visite,0,3
5294,9185, pas pouvoir sauver di david  pas pouvoir sauver mère,-1,9
5295,7400, gagne suffit peine,0,3
5296,6824,mettrai cadre numérique image passer boucle,0,6
5297,2829,taire  aime  aim pas,-1,4
5298,9649,jacquouille fripouille habile écuyer savoir pas naître,0,7
5299,219,ensuite falloir remettre route  accord,1,5
5300,595,chose pouvoir affirmer,-1,3
5301,9986,compote personn  quitter  message incohérent moment déprime aller rentrer  heure pouvoir rentrer bonsoir,-1,13
5302,5020, îil toucher pas  ascenseur,-1,4
5303,1968,côté superber,1,2
5304,7578,falloir pas retard journée  orientation maternelle,1,6
5305,1196,gars  programme,0,2
5306,3641,choper ralph travail jour semaine,0,5
5307,157,pouvoir pas plaindre aller,0,4
5308,5502,comte montmirail engager frangin domestique,-1,5
5309,2270,honnêtement ronald faire main,-1,4
5310,8074, aimai sentiment aussitôt disparaître,-1,4
5311,5732, brut arriver,-1,2
5312,357,geindre finir pas phrase  énerve,-1,5
5313,418,vieux déteste,-1,2
5314,3206,soidiser raconter histoire moine franciscain,0,5
5315,6207, an veux  acheter champomy,1,4
5316,2426,faire brume brouillard disparaître volonté,-1,5
5317,2801, tapette elvis grand musicien monde,1,5
5318,7692,garder enfant fond coupe jur,0,5
5319,597, tre savoir trs prendre,1,4
5320,645,dame pourchasser débile,-1,3
5321,4370,détester père  faire truc pareil,-1,5
5322,7532, annonce passe juillet femme,1,4
5323,9264,telson diteslui  besoin obtenir,0,4
5324,7827,import compte   univers,0,3
5325,9061, pas vouloir connai aller durer heure,-1,6
5326,7514,atil quelqu  salle connaître pas,0,5
5327,2838,savoir devoir  pas vrai,-1,4
5328,7885,faire pas henry  trouver gentille fille,-1,6
5329,9392, pas  hôtel  pas présenter conférence presse,-1,6
5330,3280,pouvoir croire,0,2
5331,7203,joueur mieux payer grâce lawrence taylor plaqueur,0,7
5332,7143,temps rogne savoir pas,-1,4
5333,9353,pas  accord aller pas imposer diktat allemand réagir,-1,8
5334,2154,aller chercher julia aller essayer retrouver,0,6
5335,9576,décider  aller baird mettre marché mener grand,1,7
5336,2162,pilote avion  avai mission secret,0,5
5337,391,faire kilomètre pied froid,-1,4
5338,1577,’ beau calme ciel,1,4
5339,2656, vouloir coucher,-1,2
5340,5213,loler retire rouge lèvre beaucoup trop jeune,-1,7
5341,5942,trop heureux faire peine,1,4
5342,3812, jamais rien donner pas pas,-1,5
5343,7849, rejeter  demander mariage,-1,3
5344,5103,demandais  descend,0,2
5345,7751, allemand sol français  clair,-1,4
5346,8312,passé  enfuir monde beau aller bien passer,1,7
5347,7582,bien moment   assurer fasse,-1,4
5348,2517,petit garçon veinard  amérique,1,4
5349,5815,déménager madrid  dépression,-1,3
5350,5142,Monsieur demandai pouvoir demander chose,0,5
5351,1342,laisse pas lire livre  aventure,0,5
5352,8944,devoir tre  attirer ct obscur,-1,5
5353,5496, poindre nobliau  pas manière mangeailler,-1,5
5354,8761, estce arrive produire briser vœu incassable,-1,6
5355,5657, souviendrai prochain sauter mère,0,4
5356,9498, prie pierre décroche taire décrocher pas capable faire bêtise,-1,9
5357,3043,monde savoir saban aller passer nfl,0,6
5358,6306,vie voir reigne saint esprit,0,5
5359,1006,savoir  vie musique,1,3
5360,7058, vai appeler château voir cousin hubert saintcyrien an,0,8
5361,751,aller prendre fou,-1,3
5362,2653,lâchemoi  voir  faire,-1,3
5363,8741,mettre poto clip tête ’ igor,0,6
5364,3023,retourn camp bert ferme bert,-1,5
5365,1804, arrive pas croire ,-1,3
5366,8400, estce  vin râpeux,-1,3
5367,4743,trouver bête prendrai noyerai,-1,4
5368,9672, aime pas grossier falloir employer  con dieu,-1,7
5369,5371,  baiser partir voyage scolaire,0,4
5370,6138,savoir rachel jour chanteur scène théâtre,1,6
5371,1414,intérêt aurionsnou rejoindre camp sacrifié,0,5
5372,63,rose  pas mère casey  pas sœur,-1,6
5373,3104,monde pouvoir rentrer,1,3
5374,6484,oui évanouissez affaire sceller rendezvou,0,5
5375,9764,pas bonhomme copain frère rien rêver pas,-1,7
5376,1532, aller pas  arrêter aller pas recommencer,-1,6
5377,4389,  très important pays,1,3
5378,3249,épuiser patience moquer séance,-1,4
5379,1505,robinet résiste aller mater,1,4
5380,8367,temps faire rien  affaire con con,-1,6
5381,3248,pas demander charlie bien,0,4
5382,4586,bûcheron dis appartenir forêt,0,4
5383,4771,pouvoir diriger passé présent futur,1,5
5384,861,pouvoir payer permettre rompre glace,-1,5
5385,5181,pouvoir recommander endroit apprendre tango,0,5
5386,9460,aller mettre  abri part attendsmoi réunir jour amour billie,1,9
5387,9370, prêter serment tombe mari chanter pas allemand,-1,7
5388,8060,  aprèsmidi répéter jumeau  talent,-1,4
5389,1559,étrange maître figuretil pas registre,0,5
5390,2879,acheter caravane putain manouche,0,4
5391,2602,police scientifique téléphone détecter sperme,0,5
5392,5711,scène terrible  évidence devoir séparer enfant,-1,6
5393,1071,parent  connaître,-1,2
5394,8444,perdre betty  entourer,0,3
5395,2111, jamais croire  imaginai pas  rêve,-1,5
5396,8631,bernadette  fous faire an  fuir  aim,-1,6
5397,2896,croire  avai  semer ,-1,3
5398,8515,savoir créer monde occupation savoir pas,0,6
5399,8656,ll bon bois sec faire bel flambée rôti ,0,8
5400,3985,quitter piste  planter champ,-1,4
5401,5401,falloir  aider trouver européen  dèche,-1,5
5402,7417,retard saoûl jamais descendre suite,-1,5
5403,1159, estce entendre grand psychopathe,-1,4
5404,4704,maman aimer  connaisse  mourir,-1,4
5405,6475,voir pouvoir donner pouvoir prendre,0,5
5406,2231, pas détroit  new kid block,0,5
5407,2343,santiago inculper coûter beaucoup cher,-1,5
5408,2756,aller continuer faire çer oui,-1,5
5409,179, pas peur bonni très gentil,1,5
5410,2817,aller peutêtre découvrir mère cacher million,0,6
5411,5098,aller rentrer fermer porte cler oui,-1,6
5412,740,rayon traction attir penny vaisseaumère extraterrestre,0,6
5413,1576,petit meunier traînestu allez crainte,1,5
5414,8103,couple chien  faire monter bus,0,5
5415,5490, pas amnésique pointlà,-1,3
5416,6091,ismail vouloir pas mettre  eau visage,0,6
5417,4159, avionsnou pas jurer faire chose mieux,1,6
5418,3022, estce faire bert rien aller,-1,5
5419,6516,mets bra autour cou papa  mal tête,-1,7
5420,6625,dixneuf an  creuser tombe propre main,0,6
5421,2880, pas bien aller sac  embrouille,-1,5
5422,4372, pas envie   pas genrelà,-1,4
5423,2490,peau âne soir,0,3
5424,5837,recoud bouton corsage lingerie,-1,4
5425,9656,fillotte faire mari cul nu femme frotte fessard,-1,8
5426,7273, mauviette taire faire contrat,-1,4
5427,7303, ditest tape clef,-1,3
5428,8952,doris contacter central téléphonique région chicago,0,6
5429,8219,père partir boire taverne duchenot,0,5
5430,2395,vrai étalon jambe indécente,1,4
5431,4781, crainte alic guérie rien temps,1,5
5432,3485,arrête méditer truc stupide aller voir,1,6
5433,2437, peur mina présent appât,1,4
5434,2597,connaître cœur détail,0,3
5435,6983,passer journée insulter chauffeur gifler bon,-1,6
5436,9208,connai très très très bien fait pas excuse,1,8
5437,4944, bête âm subconscient,-1,3
5438,1835,passer commande facturer restaurant pas,-1,5
5439,4404,bien sûr   devoir  occuper  endroit horrible,-1,6
5440,4452,graciezl grand roi gagner respect peuple,1,6
5441,280,pas semaine falloir,0,3
5442,5945, fiancée oser chose pareil,-1,4
5443,6848,mieux trafalgar squar personn faire  effort causer,0,7
5444,9025,clair commencer sortir ambigu tard base,-1,6
5445,9398, mentir taire trop occuper venir fête,-1,6
5446,4172,déjà tirer chose,0,3
5447,6755,dureratil savoir fait agent libre,0,5
5448,1201,putain estce  pouvoir aller,-1,4
5449,7924,joueur piano bar cher vieux air broadway,0,7
5450,7856, chose supporte pas,-1,3
5451,5824,tour  pler  dis,0,3
5452,2297,croire pas  conversation long,-1,4
5453,8697, pas mal pas faire buter rue,-1,6
5454,7911,truc   jeter wc,0,3
5455,2381,nurse talli venir bureau pouvoir disposer,0,6
5456,2233, round titre  sérieux,1,3
5457,5152,oui réussi  accord pas,1,4
5458,733,bon  mentir  pas  épreuv,-1,4
5459,4608,dépose vêtement aller ensuite carrosse,0,5
5460,7489,michael temps,0,2
5461,5297,royaume paix vouloir pas guerre,-1,5
5462,7441,faire quitter terre renvoyer  venir,-1,5
5463,2545,faire nouille manger nouille,0,4
5464,8950,regarder  pas  habitude voir fille restaurant,0,6
5465,7876,percher cou vautour veux,-1,4
5466,9223,rêve joue talon piste strik,-1,5
5467,1832, voir journal avai tête,0,4
5468,9065, croire  trouver aller rigole,-1,4
5469,999, aller bien faire enculer yanis,-1,5
5470,491,aller bientôt jeter fosse requin,-1,5
5471,1297, jour vie,0,2
5472,4303,fugue  avai besoin  pas,-1,4
5473,883,puisj aider kit luca passer prendre,1,6
5474,7075,faim goinfré,-1,2
5475,9319,cas aller promettre chose brochant vouloir,1,6
5476,3369,pouvoir pas repousser puissance feu,-1,5
5477,8392,horsconcour celuilà  heure  arrête pas,-1,5
5478,2158,appellemoi  pointe,1,2
5479,6843,falloir pas forcément croire briony racont invent beaucoup,-1,8
5480,1775, bien douairière empereur chine,1,4
5481,2418,guérir vite devoir abattre cheval,0,5
5482,1626, simple mener raisonnement autonome,1,4
5483,6075,sentir bien  chambre livre,1,4
5484,8963,ca polly aller cinéma soir,0,5
5485,2204,joue trop  anime bataille,1,4
5486,3792,maestro disai lettre travaille,1,4
5487,2911, pas plage sable chaud,0,4
5488,9131,très vieux new york  aim vraiment peinture mural ludwig bemelman,1,10
5489,6446,pas vrai vraiment ’ appeler frieder ressembletelle,-1,7
5490,1321,vieux pneu  voir,0,3
5491,2610, finir enfiler minijupe  dis pas,0,5
5492,5222,falloir rentre pays promettre,1,4
5493,4683,croire atteindre summum chance,1,4
5494,3549,meilleur moyen  toit toit,1,4
5495,6716,évidemment casser aller pas foutre merde,-1,6
5496,9159,potion valoir peine raide fin journée,-1,6
5497,9932,conseil marlèn allezvousen aller mal tourner lâchez vat  marlene vite filer  mieux faire,-1,13
5498,2561,pleuvoir courir aller,-1,3
5499,2898,filemoi jouet couine aller faire taire,-1,6
5500,1214,aller arrêter casser couille ok,-1,5
5501,7642,loup jamais film robot celuici préfère,1,6
5502,8712,manque  extrer jamais pointer,0,4
5503,3876, perdre sang  croire vidai,-1,4
5504,6639,démoniaque porte pouvoir pas  arrêter,-1,5
5505,5041,vad aller pas kiffer délire,-1,5
5506,47,aller pas jouer fille embrasser garçon,-1,6
5507,7923,weekend faire poker,-1,3
5508,7122,temps  attendre  inscriv gène,0,4
5509,82,pleuvoir jour mois,0,3
5510,5295,trouvez bon  mourir  exiger chose,1,5
5511,6010,type meilleur santé  estce  faire,0,5
5512,7252,poissonchat bon chose  aime pas bon,-1,6
5513,4412,pouvoir venir vacance berlin veux,1,5
5514,7835,peutêtre peutêtre faire oui bien sûr ferai,1,7
5515,5372,ligoter corps meurtre appliquer,-1,4
5516,9529,gain poker  pas  argent réel,-1,5
5517,9368,pas général  rien  blague favorite père,-1,6
5518,9515,bien  venir apporter aide âge bruno an,0,7
5519,840,elier montre précieux fantomatique,0,4
5520,6829,croire pas moment cecilia vouloir bien,0,6
5521,9361,faire plaisir  interroger faire couler bain,1,6
5522,4167,fait style tendre  joue,-1,4
5523,9784,aller très bien très heureux dormir vouloir pas  dérange  clair,1,10
5524,2093,taire connai pas  dermatologue  amie,-1,5
5525,2868,  léger différence orthographe,-1,3
5526,3434,pas retourné jouer pachinko,-1,4
5527,3621,besoin dizaine  affréteur centaine laissezpasser,0,5
5528,4931,bon  impossible prendre temps,0,4
5529,9938,  trouve  air famille type  grand teint sensuel front large homme famille,1,11
5530,6101, rien dur vivre rue,-1,4
5531,7820,pouvoir ramener corps glace,-1,4
5532,6005,pluie recommencer tomber jourlà  jamais cesser,0,6
5533,2481, déjà confondre amour,0,3
5534,8681,voisin garer  aller bien   pas  auto an,0,7
5535,7537,promet partir new york faire signer nom golson,0,8
5536,697,monde rire diabolique,1,3
5537,2212,falloir taspé caisse  enfer,-1,4
5538,2405,vider sang  empêcher  évader,-1,4
5539,8450, voir court patron mari,0,4
5540,356,pouvoir faire route,1,3
5541,7491,viendrais pas manger soupe  oignon,-1,5
5542,5743,donner coiffe gamecock vraie plume,1,5
5543,1192,euro,-1,1
5544,6913, vérité venir  espace  voir,1,4
5545,9198,très bien ok fiche paix aller débrouiller ciao ao,1,9
5546,2760,bien faire changer nom,-1,4
5547,8607, ennuyer  insister raymond mm norvil bien service atterrissage,1,8
5548,1173,pouvoir quitter femme gosse,-1,4
5549,9907,cabine téléphonique con effectivement mari aller expliquer,-1,7
5550,8982,écrire roman ensembl venir proposer,-1,5
5551,1013,pas peine docteur aller venir heure,-1,6
5552,9923,connaître pas ami roussin  charger brochant arriver   pas,0,8
5553,68,coriace bien futé,1,3
5554,6543,savoir peutêtre savoir taire,0,4
5555,8283,çer dossier michael,0,3
5556,5070, déjà chercher  pas message,-1,4
5557,5828,zouk zouk dis déjà voir chat,0,6
5558,5044,faire flic venir,-1,3
5559,5048,prendre weed merde,-1,3
5560,671,jolie fille bahut robin roger,1,5
5561,1891,liberté surveiller vouloir pas vague,1,5
5562,8394,femme meneal pauvre,-1,3
5563,4210,icibas comprendre sens fol enchantement,1,5
5564,7459,juger hauteur verrez demain,-1,4
5565,3735,comprendre pas mal  raison précis,0,5
5566,1858,prêt risquer peau offrir superflu,1,5
5567,616,id faon devenir,0,3
5568,7045,mur bureau veste rayure,0,4
5569,6865,plaisir rester mois compagnie,0,4
5570,2285,venir acheter mois détention mclaggen,-1,5
5571,1859,grandir petit sortir bar,0,4
5572,6880,trop cool grimpe mur cape,1,5
5573,8455, croire pépite chocolat  ador goût,1,5
5574,2424,savoir monstre  abrite  conduire,-1,4
5575,1879, voir aller monde,-1,3
5576,7622,taire croire taire  pas opposer mal  faire,-1,7
5577,1432, espèr  lavé cul matin,-1,4
5578,504,mettre koba sol relever,1,4
5579,9332,type pler  tit gar,0,4
5580,1327,gretel venir voir,0,3
5581,8260,cache bien jeu pas vrai  taire sors fleur,-1,8
5582,4230,lt mahoney reprendre vitesse normal gauche,0,6
5583,773,peutêtre raison aller prendre,1,4
5584,3413,mettre temps genre truc,0,4
5585,6941,attend pouvoir pas amener,-1,4
5586,7978,gratt pus coule,-1,3
5587,6719,croire  passer gars sucer teub,0,5
5588,507, acheter paire cas  arriver,-1,4
5589,7159,écrire temps,0,2
5590,1945,inscrivez Monsieur hill identifier prévenu james conway,0,7
5591,6394,répondezmoi espèce morveux sale rosbif manquer pas toupet,-1,8
5592,7521,petit vin goût pierre catapulte,-1,5
5593,4680,maître poulet aller  poul mouillée,-1,5
5594,7362,permettre appeler marlène prie,0,4
5595,6964,fai croire royaume violeur,-1,4
5596,8118,sandwicherie pas  john faire croque,0,5
5597,2940, pas truc doucement rosebud,1,4
5598,8504, trop hâter voir réaction aller  retrouver,1,6
5599,7773,toucher rien aller faire fusiller espion,-1,6
5600,7267,toujours jouent jeu vidéo nuit,0,5
5601,729,vouloir chien complexe,0,3
5602,1341,lieutenant kotler,1,2
5603,5479,montmirail bigot  marier dentiste,-1,4
5604,8755,connaître katie terrain faire pas mal mouche,0,7
5605,2664, contrôle gendarme,0,2
5606,5759,finir horreur terminer,0,3
5607,4835,proposai toujours café épouse mickey conway,-1,6
5608,1483,quell idylle harry  cassé dent tomber,-1,6
5609,8594, pas  histoire pas asseoir table,-1,5
5610,6997, désir an zizi an,0,4
5611,7515,taire savoir taire tombé marmite taire petit,-1,7
5612,9446,boulot plaqueur protéger quarterback  pouvoir pas voir,0,7
5613,6141,monsieur bouffe faim amant guerre continue,0,6
5614,7714,franchement  abuser vouloir pas partir,-1,5
5615,3131,disai pas  avai besoin  aide  vieux,-1,6
5616,5777,’ estce pas chatte ’ mener ’,-1,7
5617,7649,pas faire venir croire pas,-1,5
5618,188,penser chambre  andy planète,0,4
5619,1142,dissident  pas résister  assaut  armée russe,0,6
5620,7644,devoir penser concert reine  pas,-1,5
5621,8322, pas besoin  étiqueter mériter nom  homme baird,1,7
5622,6562,jouer carte  engueule sortir flingue,-1,5
5623,7538,new york trouve nom metsle boîte,-1,6
5624,1644,queue jaune veste jaune thon épicer,0,6
5625,2695,faite pas peur hommeéléphant,1,4
5626,3353,trouve station combat  empereur,0,4
5627,938,cheval blanc charger brandir épée,0,5
5628,7744,chance rien  revenir ennemi,0,4
5629,7074,pas soisson [ poisson ] bon soivre,0,7
5630,3295, blâmer aidezmoi,1,2
5631,1684,cp chas prendre repas chambre,0,5
5632,9267, arrêteront tuer veux pas arriver,-1,5
5633,6448,défendre pas ’ estce passer,-1,5
5634,3787,amener  faire,1,2
5635,5077,semaine  économis payer piaule,-1,4
5636,5460, mettre pote pétrin,-1,3
5637,5169,toujours irréprochable pèr famille,1,4
5638,7655,sûr  concilier  cher penny,1,4
5639,8439,oui mur censé faire tour marécage pas traverser,0,8
5640,625,pouvoir pas essayer passer chose,1,5
5641,9713,aller recevoir croyezmoi  pouvoir pas rester,1,6
5642,9356,mettre standard téléphonique salon musique pouvoir pas répéter,0,8
5643,8715,justement gatsby larry nash  raconter bon blague,0,7
5644,2666,pouvoir pas faire connaître droit,0,5
5645,8828,cartoon con remue fesse,-1,4
5646,1486,frémontel  bien résistant ,0,3
5647,5593,version septante hébreu jeune femme,0,5
5648,9423,ben chochotte cher pas mal stéph monac,-1,7
5649,1039, pas imaginer  entendre  entendre chris,-1,5
5650,3666,vouloir pas  opposer mal,0,4
5651,1004,monte dégage dis monte mont,-1,5
5652,1857,maison  jamais pouvoir comprendre,-1,4
5653,2616,passer temps réciter poème,0,4
5654,7928,vouloir élevé pouvoir voir central park,0,6
5655,7937, petit amie chan pas pouvoir faire,-1,6
5656,5904, ,-1,0
5657,2441,grandpapa faire  modèle jeune,1,4
5658,8389,marlène marlène avezvous virer,-1,4
5659,9762,ditesmoi Monsieur jacquard cacher frangin  pas frère,-1,7
5660,4483,zèle imbécile aller fumer cour,-1,5
